,Title,imdbID,year,Poster,Genre
3209,The Other Sister,tt0123209,1999,http://ia.media-imdb.com/images/M/MV5BMTc3MDQ5Nzg4NV5BMl5BanBnXkFtZTcwMzg1NTMyMQ@@._V1_SX300.jpg,"Comedy, Drama, Romance"
3210,Baby Geniuses,tt0118665,1999,http://ia.media-imdb.com/images/M/MV5BMTgxODAxNzE4NV5BMl5BanBnXkFtZTcwNDMyODYxMQ@@._V1_SX300.jpg,"Comedy, Crime, Family"
3211,The Story of Us,tt0160916,1999,http://ia.media-imdb.com/images/M/MV5BMTIwODk3ODgzOF5BMl5BanBnXkFtZTcwNDU3NjAyMQ@@._V1_SX300.jpg,"Comedy, Drama, Romance"
3212,Blast from the Past,tt0124298,1999,http://ia.media-imdb.com/images/M/MV5BMjE5Mzg5NzMwM15BMl5BanBnXkFtZTYwMDQyOTc5._V1_SX300.jpg,"Comedy, Drama, Romance"
3213,The Wood,tt0161100,1999,http://ia.media-imdb.com/images/M/MV5BMjE2MDYxMzI0MV5BMl5BanBnXkFtZTcwOTU3NzYyMQ@@._V1_SX300.jpg,"Comedy, Drama, Romance"
3214,Arlington Road,tt0137363,1999,http://ia.media-imdb.com/images/M/MV5BMTkzNTIyOTA3MV5BMl5BanBnXkFtZTYwNTU3NzY5._V1_SX300.jpg,"Crime, Drama, Thriller"
3215,The Iron Giant,tt0129167,1999,http://ia.media-imdb.com/images/M/MV5BMjIxNDU2Njk0OV5BMl5BanBnXkFtZTgwODc3Njc3NjE@._V1_SX300.jpg,"Animation, Action, Adventure"
3216,Being John Malkovich,tt0120601,1999,http://ia.media-imdb.com/images/M/MV5BMTUyMjI4OTE3MV5BMl5BanBnXkFtZTcwNzMxMTUxMQ@@._V1_SX300.jpg,"Comedy, Drama, Fantasy"
3217,Magnolia,tt0175880,1999,http://ia.media-imdb.com/images/M/MV5BNzMzMDgyNTIzOF5BMl5BanBnXkFtZTcwOTk0MDg2OQ@@._V1_SX300.jpg,Drama
3218,Edtv,tt0131369,1999,http://ia.media-imdb.com/images/M/MV5BMTIxMzU2MDkzOF5BMl5BanBnXkFtZTcwNjM0NTMyMQ@@._V1_SX300.jpg,"Comedy, Drama"
3219,At First Sight,tt0132512,1999,http://ia.media-imdb.com/images/M/MV5BMTI3NjIzMzk0MF5BMl5BanBnXkFtZTcwMjc2NjAyMQ@@._V1_SX300.jpg,"Drama, Romance"
3220,The Bachelor,tt0120596,1999,http://ia.media-imdb.com/images/M/MV5BMTgwNjU1ODg2OV5BMl5BanBnXkFtZTcwMzIzNDYxMQ@@._V1_SX300.jpg,Comedy
3221,Stir of Echoes,tt0164181,1999,http://ia.media-imdb.com/images/M/MV5BMTU0OTAyMDQzNV5BMl5BanBnXkFtZTcwNTg1NjYyMQ@@._V1_SX300.jpg,"Horror, Mystery, Thriller"
3222,Summer of Sam,tt0162677,1999,http://ia.media-imdb.com/images/M/MV5BMTc1MDk5MTY1Ml5BMl5BanBnXkFtZTcwMjYyMzkxMQ@@._V1_SX300.jpg,"Crime, Drama, Romance"
3223,Anywhere But Here,tt0149691,1999,http://ia.media-imdb.com/images/M/MV5BMjE3NDY0OTIwNl5BMl5BanBnXkFtZTcwMTY4MTU1MQ@@._V1_SX300.jpg,"Comedy, Drama"
3224,An Ideal Husband,tt0122541,1999,http://ia.media-imdb.com/images/M/MV5BMTU3MTkyNTQxM15BMl5BanBnXkFtZTcwNDA2NTAyMQ@@._V1_SX300.jpg,"Comedy, Romance"
3225,Drive Me Crazy,tt0164114,1999,http://ia.media-imdb.com/images/M/MV5BMTY4NDc4ODU2M15BMl5BanBnXkFtZTcwMzYzNjAyMQ@@._V1_SX300.jpg,"Comedy, Drama, Romance"
3226,The Rage: Carrie 2,tt0144814,1999,http://ia.media-imdb.com/images/M/MV5BMTMwNzMwNjUyNV5BMl5BanBnXkFtZTcwMzk3MTE3NA@@._V1_SX300.jpg,"Horror, Sci-Fi, Thriller"
3227,Go,tt0139239,1999,http://ia.media-imdb.com/images/M/MV5BMjAxODU5NDc3Ml5BMl5BanBnXkFtZTYwMjYzNTg4._V1_SX300.jpg,"Comedy, Crime"
3228,Bringing Out the Dead,tt0163988,1999,http://ia.media-imdb.com/images/M/MV5BMTQ4MjgzMDc1Nl5BMl5BanBnXkFtZTYwOTc5ODk4._V1_SX300.jpg,"Drama, Thriller"
3229,True Crime,tt0139668,1999,http://ia.media-imdb.com/images/M/MV5BNjgwMjkxNzY4OV5BMl5BanBnXkFtZTcwNzIyNTY1Mw@@._V1_SX300.jpg,"Crime, Drama, Mystery"
3230,Muppets from Space,tt0158811,1999,http://ia.media-imdb.com/images/M/MV5BMTgwNDE0NDM1M15BMl5BanBnXkFtZTcwNDg4MzkxMQ@@._V1_SX300.jpg,"Adventure, Comedy, Family"
3231,A Midsummer Night's Dream,tt0140379,1999,http://ia.media-imdb.com/images/M/MV5BMTIyMTU2NTc1N15BMl5BanBnXkFtZTcwNDY1MjgxMQ@@._V1_SX300.jpg,"Comedy, Fantasy, Romance"
3232,The Corruptor,tt0142192,1999,http://ia.media-imdb.com/images/M/MV5BMTIwNDg5MDc0MF5BMl5BanBnXkFtZTcwOTM1NTIyMQ@@._V1_SX300.jpg,"Action, Crime, Drama"
3233,Election,tt0126886,1999,http://ia.media-imdb.com/images/M/MV5BMzQxMDcyNzM4M15BMl5BanBnXkFtZTcwNzc1NjIyMQ@@._V1_SX300.jpg,"Comedy, Drama"
3234,Music of the Heart,tt0166943,1999,http://ia.media-imdb.com/images/M/MV5BMTg2NDQ4MDk3Nl5BMl5BanBnXkFtZTcwNDkwMTkyMQ@@._V1_SX300.jpg,"Drama, Music"
3235,Snow Falling on Cedars,tt0120834,1999,http://ia.media-imdb.com/images/M/MV5BMTgzNzQyODU1NV5BMl5BanBnXkFtZTcwNTU5NDAzMQ@@._V1_SX300.jpg,"Drama, Mystery, Romance"
3236,Tea with Mussolini,tt0120857,1999,http://ia.media-imdb.com/images/M/MV5BMTcyNDQxODUyOF5BMl5BanBnXkFtZTcwNTczMTM3NA@@._V1_SX300.jpg,"Drama, Comedy, War"
3237,The Messenger: The Story of Joan of Arc,tt0151137,1999,http://ia.media-imdb.com/images/M/MV5BMjAyMDMwMjg4Nl5BMl5BanBnXkFtZTcwMzM2NDU2MQ@@._V1_SX300.jpg,"Adventure, Biography, Drama"
3238,Virus,tt0120458,1999,http://ia.media-imdb.com/images/M/MV5BMTIwMDgwMjY0MV5BMl5BanBnXkFtZTcwMjIzODQyMQ@@._V1_SX300.jpg,"Action, Horror, Thriller"
3239,In Too Deep,tt0160401,1999,http://ia.media-imdb.com/images/M/MV5BMTI4NTc1NDg4NV5BMl5BanBnXkFtZTcwMjU4OTQyMQ@@._V1_SX300.jpg,"Crime, Thriller, Drama"
3240,The Deep End of the Ocean,tt0120646,1999,http://ia.media-imdb.com/images/M/MV5BMTA1Mzc5NjQzOTdeQTJeQWpwZ15BbWU2MDYyMzk4OA@@._V1_SX300.jpg,Drama
3241,The Mod Squad,tt0120757,1999,http://ia.media-imdb.com/images/M/MV5BMTQyMzgyNTc5Ml5BMl5BanBnXkFtZTcwNzE0ODI1NA@@._V1_SX300.jpg,"Action, Crime, Thriller"
3242,Angela's Ashes,tt0145653,1999,http://ia.media-imdb.com/images/M/MV5BMTg3NDg0NjU5OF5BMl5BanBnXkFtZTcwMjAwMjIyMQ@@._V1_SX300.jpg,Drama
3243,The Omega Code,tt0203408,1999,http://ia.media-imdb.com/images/M/MV5BMjA1NjQ5NTI0M15BMl5BanBnXkFtZTcwMzMzNzUxMQ@@._V1_SX300.jpg,"Action, Adventure, Fantasy"
3244,In Dreams,tt0120710,1999,http://ia.media-imdb.com/images/M/MV5BMTIzNjU3NjkyOV5BMl5BanBnXkFtZTcwNzA4MTAzMQ@@._V1_SX300.jpg,"Drama, Fantasy, Thriller"
3245,The Thirteenth Floor,tt0139809,1999,http://ia.media-imdb.com/images/M/MV5BMTQ1NzEwNjM0OF5BMl5BanBnXkFtZTYwNTI4MDk5._V1_SX300.jpg,"Mystery, Sci-Fi, Thriller"
3246,The Adventures of Elmo in Grouchland,tt0159421,1999,http://ia.media-imdb.com/images/M/MV5BMTI1MzE5ODYxNl5BMl5BanBnXkFtZTYwNjMyNTA5._V1_SX300.jpg,"Adventure, Comedy, Family"
3247,The Muse,tt0164108,1999,http://ia.media-imdb.com/images/M/MV5BMTUzNTczNjQ5OV5BMl5BanBnXkFtZTcwNzkxOTMyMQ@@._V1_SX300.jpg,Comedy
3248,Wing Commander,tt0131646,1999,http://ia.media-imdb.com/images/M/MV5BMTc1MDI1MDMyN15BMl5BanBnXkFtZTcwMzgzMTIyMQ@@._V1_SX300.jpg,"Action, Adventure, Sci-Fi"
3249,Boys Don't Cry,tt0171804,1999,http://ia.media-imdb.com/images/M/MV5BMTIxMjk0NjE1NV5BMl5BanBnXkFtZTYwMTU3MTc4._V1_SX300.jpg,"Biography, Drama, Romance"
3250,Chill Factor,tt0163579,1999,http://ia.media-imdb.com/images/M/MV5BMTIwNjQzNjgwMV5BMl5BanBnXkFtZTcwMjM4NzEyMQ@@._V1_SX300.jpg,"Action, Adventure, Comedy"
3251,Cookie's Fortune,tt0126250,1999,http://ia.media-imdb.com/images/M/MV5BMTI2MDQ4MTY3OV5BMl5BanBnXkFtZTcwMzQyNzEyMQ@@._V1_SX300.jpg,"Comedy, Drama"
3252,The End of the Affair,tt0172396,1999,http://ia.media-imdb.com/images/M/MV5BMTc3Mzg3NzUxOV5BMl5BanBnXkFtZTYwNzY1NzE3._V1_SX300.jpg,"Drama, Romance"
3253,Office Space,tt0151804,1999,http://ia.media-imdb.com/images/M/MV5BOTA5MzQ3MzI1NV5BMl5BanBnXkFtZTgwNTcxNTYxMTE@._V1_SX300.jpg,Comedy
3254,The Astronaut's Wife,tt0138304,1999,http://ia.media-imdb.com/images/M/MV5BMTcxMzM3NTcyNV5BMl5BanBnXkFtZTYwODAwOTc5._V1_SX300.jpg,"Drama, Sci-Fi, Thriller"
3255,Universal Soldier: The Return,tt0176269,1999,http://ia.media-imdb.com/images/M/MV5BMjAwNTk4NzYxNl5BMl5BanBnXkFtZTcwNDQ0ODUxMQ@@._V1_SX300.jpg,"Action, Sci-Fi"
3256,Drop Dead Gorgeous,tt0157503,1999,http://ia.media-imdb.com/images/M/MV5BMTgzNzk3OTg2M15BMl5BanBnXkFtZTYwMTIyODc5._V1_SX300.jpg,Comedy
3257,Three to Tango,tt0144640,1999,http://ia.media-imdb.com/images/M/MV5BMjAzNDY1NzU3OV5BMl5BanBnXkFtZTYwMDA5NzE5._V1_SX300.jpg,"Comedy, Romance"
3258,Bats,tt0200469,1999,http://ia.media-imdb.com/images/M/MV5BMTI5NDY2NjcxNl5BMl5BanBnXkFtZTcwMDQ2NzAyMQ@@._V1_SX300.jpg,"Horror, Sci-Fi, Thriller"
3259,Brokedown Palace,tt0120620,1999,http://ia.media-imdb.com/images/M/MV5BMTIyNTQ1MjU4NF5BMl5BanBnXkFtZTcwNDE0NjkxMQ@@._V1_SX300.jpg,"Drama, Mystery, Thriller"
3260,Dudley Do-Right,tt0160236,1999,http://ia.media-imdb.com/images/M/MV5BMjA1MzYxNzY0N15BMl5BanBnXkFtZTcwOTUyOTMyMQ@@._V1_SX300.jpg,"Comedy, Family, Romance"
3261,Trippin',tt0160298,1999,http://ia.media-imdb.com/images/M/MV5BMTIwNTEzNDI3Ml5BMl5BanBnXkFtZTcwNjM4NjcyMQ@@._V1_SX300.jpg,Comedy
3262,Teaching Mrs. Tingle,tt0133046,1999,http://ia.media-imdb.com/images/M/MV5BMTI1MTMwNzYwM15BMl5BanBnXkFtZTYwMjk1NDQ5._V1_SX300.jpg,"Comedy, Thriller"
3263,"Mystery, Alaska",tt0134618,1999,http://ia.media-imdb.com/images/M/MV5BMjE2MDM2NzcyMl5BMl5BanBnXkFtZTYwMzA2NjQ3._V1_SX300.jpg,"Comedy, Drama, Sport"
3264,Play It to the Bone,tt0196857,1999,http://ia.media-imdb.com/images/M/MV5BMTQwNjc4NjUwNl5BMl5BanBnXkFtZTcwMTkzMjAwMQ@@._V1_SX300.jpg,"Comedy, Drama, Sport"
3265,Pushing Tin,tt0120797,1999,http://ia.media-imdb.com/images/M/MV5BMjEwNDE5MTcwOF5BMl5BanBnXkFtZTcwMjk3NjIyMQ@@._V1_SX300.jpg,"Comedy, Drama, Romance"
3266,The Love Letter,tt0166252,1999,http://ia.media-imdb.com/images/M/MV5BMTMyOTcyNjk0Ml5BMl5BanBnXkFtZTcwNDc3NTkxMQ@@._V1_SX300.jpg,"Comedy, Drama, Romance"
3267,All About My Mother,tt0185125,1999,http://ia.media-imdb.com/images/M/MV5BMjE3OTg3MTk2NV5BMl5BanBnXkFtZTcwNzA4ODMyMQ@@._V1_SX300.jpg,Drama
3268,Outside Providence,tt0125971,1999,http://ia.media-imdb.com/images/M/MV5BMTMyODE2NjA0Nl5BMl5BanBnXkFtZTcwNzIzODgxMQ@@._V1_SX300.jpg,"Comedy, Drama, Romance"
3269,Buena Vista Social Club,tt0186508,1999,http://ia.media-imdb.com/images/M/MV5BMTgwMzEzNzY0Ml5BMl5BanBnXkFtZTcwMzY1MTYxMQ@@._V1_SX300.jpg,"Documentary, Music"
3270,200 Cigarettes,tt0137338,1999,http://ia.media-imdb.com/images/M/MV5BMjA2NDgwMDg4Ml5BMl5BanBnXkFtZTcwMzc1NjUyMQ@@._V1_SX300.jpg,"Comedy, Drama, Romance"
3271,Dick,tt0144168,1999,http://ia.media-imdb.com/images/M/MV5BMTU4NzI5MDc4MF5BMl5BanBnXkFtZTgwMjgxNjU1MDE@._V1_SX300.jpg,Comedy
3272,Topsy-Turvy,tt0151568,1999,http://ia.media-imdb.com/images/M/MV5BMTQ0NjM2OTk2Ml5BMl5BanBnXkFtZTcwOTE3NjI2NA@@._V1_SX300.jpg,"Biography, Comedy, Drama"
3273,The Straight Story,tt0166896,1999,http://ia.media-imdb.com/images/M/MV5BMTMzNDYyNjQ5NV5BMl5BanBnXkFtZTYwNTk4NjA5._V1_SX300.jpg,"Biography, Drama"
3274,Foolish,tt0166195,1999,http://ia.media-imdb.com/images/M/MV5BMjA4MDU0NTY4NV5BMl5BanBnXkFtZTcwODU3NDcyMQ@@._V1_SX300.jpg,"Comedy, Drama"
3275,Light It Up,tt0172726,1999,http://ia.media-imdb.com/images/M/MV5BMTQ3ODc3NTQxNl5BMl5BanBnXkFtZTcwMTc2NjcxMQ@@._V1_SX300.jpg,"Drama, Thriller"
3276,Siegfried & Roy: The Magic Box,tt0182299,1999,http://ia.media-imdb.com/images/M/MV5BMTI5NjcwODkwMl5BMl5BanBnXkFtZTYwMDAwMzg5._V1_SX300.jpg,"Documentary, Biography"
3277,Jakob the Liar,tt0120716,1999,http://ia.media-imdb.com/images/M/MV5BMTYyMzA2ODA1OF5BMl5BanBnXkFtZTcwMjgyMjAyMQ@@._V1_SX300.jpg,"Comedy, Drama, War"
3278,Mansfield Park,tt0178737,1999,http://ia.media-imdb.com/images/M/MV5BMTUwMDIwNDMyN15BMl5BanBnXkFtZTcwNTAyNTEzMQ@@._V1_SX300.jpg,"Comedy, Drama, Romance"
3279,A Walk on the Moon,tt0120613,1999,http://ia.media-imdb.com/images/M/MV5BMTU0MzI4NTQzN15BMl5BanBnXkFtZTcwNTMzNDgxMQ@@._V1_SX300.jpg,Drama
3280,Mumford,tt0140397,1999,http://ia.media-imdb.com/images/M/MV5BMTk1MzExMDU1Ml5BMl5BanBnXkFtZTcwMzg3MzkyMQ@@._V1_SX300.jpg,"Comedy, Drama"
3281,Simply Irresistible,tt0145893,1999,http://ia.media-imdb.com/images/M/MV5BMTYyNTg3Mzg2M15BMl5BanBnXkFtZTcwNzczNjUyMQ@@._V1_SX300.jpg,"Comedy, Drama, Fantasy"
3282,Detroit Rock City,tt0165710,1999,http://ia.media-imdb.com/images/M/MV5BMzIwMTkzMjI2Ml5BMl5BanBnXkFtZTYwOTAxNjI3._V1_SX300.jpg,"Comedy, Music"
3283,Gloria,tt0120683,1999,http://ia.media-imdb.com/images/M/MV5BMTcyMzg4NDEyOV5BMl5BanBnXkFtZTcwMzA2MzUyMQ@@._V1_SX300.jpg,"Crime, Drama, Thriller"
3284,Sweet and Lowdown,tt0158371,1999,http://ia.media-imdb.com/images/M/MV5BMjE2MzA5MDQ4NV5BMl5BanBnXkFtZTgwNjI4ODQxMDE@._V1_SX300.jpg,"Comedy, Drama, Music"
3285,Idle Hands,tt0138510,1999,http://ia.media-imdb.com/images/M/MV5BMTIxODA1NjkyM15BMl5BanBnXkFtZTcwNjQ4NDEyMQ@@._V1_SX300.jpg,"Comedy, Horror, Thriller"
3286,The Winslow Boy,tt0155388,1999,http://ia.media-imdb.com/images/M/MV5BMTg2OTU2MTU2N15BMl5BanBnXkFtZTcwNzIyMjA0MQ@@._V1_SX300.jpg,"Drama, Romance"
3287,Liberty Heights,tt0165859,1999,http://ia.media-imdb.com/images/M/MV5BMjA1NTc3NTAzM15BMl5BanBnXkFtZTcwNjk0NTYyMQ@@._V1_SX300.jpg,"Drama, Music, Romance"
3288,The Limey,tt0165854,1999,http://ia.media-imdb.com/images/M/MV5BMTIwNDE3MjY4NF5BMl5BanBnXkFtZTcwNTI2NjYyMQ@@._V1_SX300.jpg,"Crime, Drama, Mystery"
3289,Jawbreaker,tt0155776,1999,http://ia.media-imdb.com/images/M/MV5BMjA1MzQ4Mzk3MF5BMl5BanBnXkFtZTcwNTM1OTYxMQ@@._V1_SX300.jpg,"Comedy, Crime, Thriller"
3290,Love Stinks,tt0188863,1999,http://ia.media-imdb.com/images/M/MV5BMTE5OTI2ODk3NV5BMl5BanBnXkFtZTcwNzA1MTkxMQ@@._V1_SX300.jpg,Comedy
3291,Cradle Will Rock,tt0150216,1999,http://ia.media-imdb.com/images/M/MV5BMTcwNzMzOTE2NV5BMl5BanBnXkFtZTcwMTk1OTMyMQ@@._V1_SX300.jpg,Drama
3292,eXistenZ,tt0120907,1999,http://ia.media-imdb.com/images/M/MV5BMTUwMjc1NDM2N15BMl5BanBnXkFtZTcwMDQ0MTIyMQ@@._V1_SX300.jpg,"Horror, Sci-Fi, Thriller"
3293,A Dog of Flanders,tt0160216,1999,http://ia.media-imdb.com/images/M/MV5BMTI5Mzg1NTY1MF5BMl5BanBnXkFtZTcwMzczOTEyMQ@@._V1_SX300.jpg,"Family, Drama"
3294,Limbo,tt0164085,1999,http://ia.media-imdb.com/images/M/MV5BMTY1ODkxMzYyM15BMl5BanBnXkFtZTgwNDQ0OTY2NDE@._V1_SX300.jpg,"Adventure, Drama, Thriller"
3295,Trick,tt0162710,1999,http://ia.media-imdb.com/images/M/MV5BMjExNDM2NDk0OV5BMl5BanBnXkFtZTcwMjA1NzYxMQ@@._V1_SX300.jpg,"Comedy, Music, Romance"
3296,Ravenous,tt0129332,1999,http://ia.media-imdb.com/images/M/MV5BMjExNTQ0MDE4N15BMl5BanBnXkFtZTcwNjI1NjAzMQ@@._V1_SX300.jpg,"Fantasy, Horror, Thriller"
3297,Beyond the Mat,tt0218043,1999,http://ia.media-imdb.com/images/M/MV5BMTQ5NDUzODkyOF5BMl5BanBnXkFtZTcwNjY3OTIyMQ@@._V1_SX300.jpg,"Documentary, Biography, Sport"
3298,Three Seasons,tt0138874,1999,http://ia.media-imdb.com/images/M/MV5BMTQwNTgwOTU2MF5BMl5BanBnXkFtZTcwMDUwMDYxMQ@@._V1_SX300.jpg,Drama
3299,Taal,tt0152836,1999,http://ia.media-imdb.com/images/M/MV5BMTc3MTkwNTA2MF5BMl5BanBnXkFtZTcwMjk3MDAzMQ@@._V1_SX300.jpg,"Musical, Romance"
3300,Better Than Chocolate,tt0168987,1999,http://ia.media-imdb.com/images/M/MV5BMTg1NDIwMjkzOV5BMl5BanBnXkFtZTcwMjA4MTk0MQ@@._V1_SX300.jpg,"Comedy, Drama, Romance"
3301,Titus,tt0120866,1999,http://ia.media-imdb.com/images/M/MV5BMTgwNDU4MDcyOV5BMl5BanBnXkFtZTcwMDQxNzIzMQ@@._V1_SX300.jpg,"Drama, History, Thriller"
3302,Crazy in Alabama,tt0142201,1999,http://ia.media-imdb.com/images/M/MV5BMTM2MzgwMjEwMl5BMl5BanBnXkFtZTYwMzgxOTE5._V1_SX300.jpg,"Comedy, Crime, Drama"
3303,"Happy, Texas",tt0162360,1999,http://ia.media-imdb.com/images/M/MV5BMTg3MjE0ODkwOV5BMl5BanBnXkFtZTcwNjE4NzUxMQ@@._V1_SX300.jpg,"Comedy, Crime, Romance"
3304,Tango,tt0444480,1999,N/A,Short
3305,Holy Smoke,tt0144715,1999,http://ia.media-imdb.com/images/M/MV5BMTgxNDk1NzI2Ml5BMl5BanBnXkFtZTcwMjg1MjkxMQ@@._V1_SX300.jpg,"Drama, Comedy"
3306,Astérix et Obélix contre César: L'envers du décor,tt1686305,1999,N/A,"Documentary, Short"
3307,Tumbleweeds,tt0161023,1999,http://ia.media-imdb.com/images/M/MV5BMjA5NzAzNTAwNl5BMl5BanBnXkFtZTcwMzExMzEzMQ@@._V1_SX300.jpg,"Drama, Comedy"
3308,Romance,tt0194314,1999,http://ia.media-imdb.com/images/M/MV5BNjY4NDgwNTI5MV5BMl5BanBnXkFtZTcwMDI1NTcxMQ@@._V1_SX300.jpg,Drama
3309,American Movie,tt0181288,1999,http://ia.media-imdb.com/images/M/MV5BOTA1OTEzMjM4MV5BMl5BanBnXkFtZTcwOTgwNDcxMQ@@._V1_SX300.jpg,Documentary
3310,Get Real,tt0212662,1999,N/A,"Comedy, Drama, Romance"
3311,Straight from the Heart,tt0150992,1999,http://ia.media-imdb.com/images/M/MV5BMTY0MDQ3MTMyNV5BMl5BanBnXkFtZTcwNzM4NzkyMQ@@._V1_SX300.jpg,"Comedy, Drama, Musical"
3312,Twin Falls Idaho,tt0162830,1999,http://ia.media-imdb.com/images/M/MV5BMTkxNzkxMjUzNV5BMl5BanBnXkFtZTcwOTczNDMzMQ@@._V1_SX300.jpg,Drama
3313,Wildfire: Feel the Heat,tt0194544,1999,N/A,"Short, Documentary"
3314,Felicia's Journey,tt0165773,1999,http://ia.media-imdb.com/images/M/MV5BMTAwNjY2MTgzMDReQTJeQWpwZ15BbWU3MDMwNTgyMjE@._V1_SX300.jpg,"Drama, Thriller"
3315,After Life,tt2185056,1999,http://ia.media-imdb.com/images/M/MV5BMjAxMDcyODMwNF5BMl5BanBnXkFtZTcwMDIxNzY4OA@@._V1_SX300.jpg,"Short, Drama"
3316,Body Shots,tt0172627,1999,http://ia.media-imdb.com/images/M/MV5BMTc2Nzc4NjY0NF5BMl5BanBnXkFtZTYwMzcxMTc4._V1_SX300.jpg,Drama
3317,Baadshah,tt0211934,1999,http://ia.media-imdb.com/images/M/MV5BODgyMzYwNDQ3MF5BMl5BanBnXkFtZTcwODk3MDUzMQ@@._V1_SX300.jpg,"Action, Crime, Thriller"
3318,My Life So Far,tt0120899,1999,http://ia.media-imdb.com/images/M/MV5BMTI2NDk3MDc1M15BMl5BanBnXkFtZTcwOTUwMzgxMQ@@._V1_SX300.jpg,"Biography, Comedy, Drama"
3319,Ride with the Devil,tt0134154,1999,http://ia.media-imdb.com/images/M/MV5BMjIyMTgzOTQyOV5BMl5BanBnXkFtZTcwMjAyMDcxMw@@._V1_SX300.jpg,"Drama, Romance, War"
3320,Grey Owl,tt0128239,1999,http://ia.media-imdb.com/images/M/MV5BMTMwOTIwNzE2N15BMl5BanBnXkFtZTcwMTc2MjUyMQ@@._V1_SX300.jpg,"Biography, Drama, Western"
3321,Guinevere,tt0160338,1999,http://ia.media-imdb.com/images/M/MV5BMTY4MzE3MjIyMl5BMl5BanBnXkFtZTcwNDk4OTEyMQ@@._V1_SX300.jpg,"Drama, Romance"
3322,The Third Miracle,tt0174268,1999,http://ia.media-imdb.com/images/M/MV5BMTI4NjQ1MTk0Nl5BMl5BanBnXkFtZTYwNjk1NDM5._V1_SX300.jpg,Drama
3323,A Map of the World,tt0160513,1999,http://ia.media-imdb.com/images/M/MV5BMTU3MzEzNTUzOF5BMl5BanBnXkFtZTcwMjc4NjUyMQ@@._V1_SX300.jpg,Drama
3324,"Mr. Death: The Rise and Fall of Fred A. Leuchter, Jr.",tt0192335,1999,http://ia.media-imdb.com/images/M/MV5BMjE0ODU4OTE2OV5BMl5BanBnXkFtZTcwMDkxNzUyMQ@@._V1_SX300.jpg,"Documentary, Biography"
3325,Just the Ticket,tt0134948,1999,http://ia.media-imdb.com/images/M/MV5BMTg4MjY0MDAzOV5BMl5BanBnXkFtZTYwNjQwMjU5._V1_SX300.jpg,"Comedy, Romance"
3326,The Last Days of the Board,tt0335249,1999,N/A,N/A
3327,Dillagi,tt0225515,1999,http://ia.media-imdb.com/images/M/MV5BOTVkNWVjOTAtYmYyYi00NmZkLTlhNDAtOTU1YTViZjQ0NWU2XkEyXkFqcGdeQXVyNDUzOTQ5MjY@._V1_SX300.jpg,"Family, Comedy, Drama"
3328,Genghis Blues,tt0187859,1999,http://ia.media-imdb.com/images/M/MV5BNzAwNTI4NTczNV5BMl5BanBnXkFtZTcwNDE3NDQyMQ@@._V1_SX300.jpg,Documentary
3329,The Minus Man,tt0151582,1999,http://ia.media-imdb.com/images/M/MV5BMjA4NDQzODMzM15BMl5BanBnXkFtZTcwNTAxOTEyMQ@@._V1_SX300.jpg,"Crime, Drama, Mystery"
3330,The Basket,tt0190255,1999,http://ia.media-imdb.com/images/M/MV5BMjA3OTE4MzY2Ml5BMl5BanBnXkFtZTcwMDUwNTEyMQ@@._V1_SX300.jpg,Drama
3331,The Source: The Story of the Beats and the Beat Generation,tt0181833,1999,http://ia.media-imdb.com/images/M/MV5BMTk4NjUxMzgxNV5BMl5BanBnXkFtZTcwMzYwNzYxMQ@@._V1_SX300.jpg,"Documentary, Biography, History"
3332,Le dernier souffle,tt0191076,1999,N/A,N/A
3333,Hindustan Ki Kasam,tt0207513,1999,N/A,N/A
3334,Simon Sez,tt0168172,1999,http://ia.media-imdb.com/images/M/MV5BMTM0NTEzNjk3M15BMl5BanBnXkFtZTcwMTEzMjkxMQ@@._V1_SX300.jpg,"Action, Comedy"
3335,Sarfarosh,tt0200087,1999,http://ia.media-imdb.com/images/M/MV5BMTgyMDczOTE2M15BMl5BanBnXkFtZTcwMDY2ODgzMQ@@._V1_SX300.jpg,"Action, Adventure, Drama"
3336,Dil Kya Kare,tt0216707,1999,http://ia.media-imdb.com/images/M/MV5BMTI1NjA0NzMwOV5BMl5BanBnXkFtZTcwMzUyMzUyMQ@@._V1_SX300.jpg,"Drama, Musical, Romance"
3337,Rosetta,tt0200071,1999,http://ia.media-imdb.com/images/M/MV5BMTc0MDUzOTk2N15BMl5BanBnXkFtZTcwODAxOTI0MQ@@._V1_SX300.jpg,Drama
3338,The War Zone,tt0141974,1999,http://ia.media-imdb.com/images/M/MV5BMTU5MDgwMTQ5Ml5BMl5BanBnXkFtZTcwMDg3NjUyMQ@@._V1_SX300.jpg,Drama
3339,Hello Brother,tt0233856,1999,http://ia.media-imdb.com/images/M/MV5BMTQ0MjEwNzcwNF5BMl5BanBnXkFtZTYwNDIyOTM5._V1_SX300.jpg,"Action, Comedy, Romance"
3340,One Man's Hero,tt0120775,1999,http://ia.media-imdb.com/images/M/MV5BMTg3ODc4MzU3Ml5BMl5BanBnXkFtZTcwMjUwOTc2NA@@._V1_SX300.jpg,"Action, Drama, History"
3341,Onegin,tt0119079,1999,http://ia.media-imdb.com/images/M/MV5BODQwMTgzNDE1Nl5BMl5BanBnXkFtZTcwODA2MDYxMQ@@._V1_SX300.jpg,"Drama, Romance"
